NN size,Encoding rate,Encoding,Network,Decoding,Rotating,yolo,Server,Frame Rate,Confidence,Cumulative Confidence
384,50,4,30.2,5.6,2.7,17.3,26.8,15.3846153846154,"[0.871496, 0.699265, 0.640905, 0.63532]",2.846986
384,50,5,7.9,4.7,2.1,17.6,26.1,25,"[0.915172, 0.997255, 0.987951, 0.930931, 0.905182, 0.657173, 0.554767, 0.548149]",6.49658
384,50,5,7.7,2.9,1.7,17.3,23.3,27.7777777777778,"[0.892762, 0.598609]",1.491371
384,50,5,5.5,3.1,1.7,17.3,23.5,27.7777777777778,"[0.560383, 0.987124, 0.981584]",2.529091
384,50,4,6.7,4.1,1.6,17.3,25.3,25,[0.683944],0.683944
384,50,4,7.7,2.8,1.7,17,22.3,29.4117647058823,"[0.518783, 0.997825, 0.995322, 0.99281, 0.982127, 0.960818, 0.997904, 0.984624, 0.984233, 0.554494, 0.503702]",9.472642
384,50,4,8.2,2.8,1.7,17.3,22.8,28.5714285714286,[0.938022],0.938022
384,50,5,7.8,5.4,1.8,17.3,27.2,24.390243902439,"[0.976006, 0.944765, 0.988531, 0.9719, 0.877297, 0.693822, 0.642365, 0.519425, 0.998507, 0.997369, 0.995551, 0.982033, 0.978935, 0.978623, 0.888141]",13.43327
384,50,5,5.7,4.4,1.7,15.6,22.3,29.4117647058823,[],0
384,50,4,6.3,1.9,1,16.3,19.7,32.258064516129,[0.999454],0.999454
384,50,6,8.4,3.2,1.8,17.4,23.6,25,"[0.99019, 0.924533, 0.906319, 0.904601, 0.750497, 0.745635, 0.553128, 0.547227]",6.32213
384,50,4,5.8,3.3,1.5,17.2,23.2,29.4117647058823,"[0.994978, 0.988752, 0.927389, 0.525223]",3.436342
384,50,4,7.2,3.9,1.6,15.5,22.8,28.5714285714286,"[0.989583, 0.758515]",1.748098
384,50,4,4.1,3,1.5,17.3,22.9,31.25,"[0.834775, 0.766738, 0.724799, 0.707394, 0.642775, 0.552343, 0.995663, 0.996111, 0.606233, 0.599673]",7.426504
384,50,5,4.8,2.6,1.9,16,21.2,31.25,"[0.863027, 0.998955, 0.992848, 0.981052, 0.955993, 0.894978, 0.826142, 0.80703, 0.803751, 0.659334, 0.64622, 0.553492]",9.982822
384,50,4,6.5,1.8,0.7,15.6,18.5,33.3333333333333,[0.976365],0.976365
384,50,5,5.4,1.2,1,16.7,19.6,33.3333333333333,"[0.730146, 0.950228, 0.999764]",2.680138
384,50,5,6.4,3.1,1.5,15.7,21.6,29.4117647058823,"[0.97852, 0.999136, 0.964277]",2.941933
384,50,5,5.2,0.8,0.7,15.8,17.8,35.7142857142857,"[0.992308, 0.997654, 0.907566, 0.668202]",3.56573
384,50,6,6,5.2,0.8,15.7,23,27.7777777777778,"[0.986504, 0.965884]",1.952388
384,50,4,6.4,1.2,0.8,16.9,19.6,32.258064516129,"[0.834748, 0.965889, 0.953451, 0.999202, 0.999137, 0.995764]",5.748191
384,50,6,5.9,2.9,1.8,17.3,23.1,27.7777777777778,"[0.903144, 0.882843]",1.785987
384,50,4,4.5,2.1,1.3,17.5,21.5,33.3333333333333,"[0.883339, 0.782715, 0.593582, 0.999766, 0.998908, 0.997328, 0.993641, 0.991483, 0.991121, 0.986987, 0.918092]",10.136962
384,50,5,3.8,4.1,2.2,17.3,24.2,29.4117647058823,"[0.682379, 0.999913]",1.682292
384,50,5,7.7,3.2,1.4,17.2,23.3,27.027027027027,"[0.988825, 0.974738, 0.965845]",2.929408
384,50,7,6.9,4.4,1,15.7,23.1,25,"[0.623256, 0.693824]",1.31708
384,50,5,7.1,2.4,1.5,17.2,21.9,28.5714285714286,"[0.972242, 0.971458, 0.516658]",2.460358
384,50,4,5,2.4,1.5,17.4,22,31.25,"[0.6415, 0.999853, 0.740564, 0.717973, 0.673481, 0.59652, 0.567584, 0.693344]",5.630819
384,50,4,6.2,3.8,1.9,17.3,23.8,28.5714285714286,[0.996956],0.996956
384,50,4,4.7,2.4,1.8,17.4,22.3,32.258064516129,"[0.998882, 0.993708]",1.99259
384,50,7,6.1,3.5,1.6,17.3,23.9,26.3157894736842,"[0.972184, 0.518251, 0.533465, 0.511722, 0.938235, 0.777734, 0.710368, 0.995981]",5.95794
384,50,3,5.6,1.2,0.6,15.8,18.4,34.4827586206897,"[0.968068, 0.997052, 0.993479, 0.96875]",3.927349
384,50,5,7.5,1.1,0.6,16.4,18.5,31.25,"[0.972934, 0.565306, 0.994378]",2.532618
384,50,6,6.6,7.5,3,17.2,29.4,23.2558139534884,"[0.927018, 0.779144]",1.706162
384,50,4,6.1,3.7,1.5,17.3,23.9,27.027027027027,"[0.919129, 0.701841, 0.575981, 0.529269, 0.998558, 0.998445, 0.998315, 0.943986, 0.898879]",7.564403
384,50,4,6.2,3.3,1.7,15.6,21.8,29.4117647058823,"[0.99055, 0.784439, 0.757114, 0.991384, 0.971091, 0.933633, 0.923875, 0.8951]",7.247186
384,50,4,8.4,1.8,1,16.9,20.6,29.4117647058823,"[0.774894, 0.95923, 0.999338]",2.733462
384,50,5,6,4.5,2.2,17.4,25,27.027027027027,[0.957126],0.957126
384,50,4,6.5,3.2,1.5,17.4,23.5,28.5714285714286,[0.983896],0.983896
384,50,4,8.6,3.9,1.5,17.4,24.4,26.3157894736842,"[0.995592, 0.998699]",1.994291
384,50,5,5.1,5.1,2.3,17.3,26.9,26.3157894736842,[0.992264],0.992264
384,50,3,7.7,3.1,1.4,17.3,22.3,29.4117647058823,"[0.717162, 0.696516, 0.578647, 0.566825, 0.535728, 0.507874, 0.509074]",4.111826
384,50,4,5.7,1.7,1.2,16.7,20.3,32.258064516129,"[0.72796, 0.965233, 0.581818]",2.275011
384,50,11,5.2,3.4,1.9,15.5,21.8,25.6410256410256,"[0.930837, 0.716443, 0.66718]",2.31446
384,50,5,7.1,1.5,0.8,16.9,19.9,31.25,"[0.979185, 0.99479, 0.643777]",2.617752
384,50,5,5.6,2.5,1.8,17.3,22.4,29.4117647058823,"[0.684593, 0.656746, 0.607981, 0.986902, 0.617126, 0.50207]",4.055418
384,50,7,4.6,2.4,1.7,17.3,22.4,28.5714285714286,"[0.99851, 0.997683, 0.996774, 0.996563, 0.994449, 0.991902, 0.960036]",6.935917
384,50,4,6.3,2.9,1.6,17.3,22.7,29.4117647058823,"[0.969709, 0.998357, 0.938104]",2.90617
384,50,4,3.7,1.9,1.7,17.3,21.3,33.3333333333333,"[0.979682, 0.951852]",1.931534
384,50,5,6.3,3.3,1.5,15.8,21.7,29.4117647058823,"[0.764589, 0.610176, 0.53989, 0.998383, 0.998375]",3.911413
384,50,5,6.5,1.1,0.8,16.1,18.5,32.258064516129,"[0.935396, 0.850727, 0.773343]",2.559466
384,50,4,4.7,2.3,1.7,18.5,23.3,29.4117647058823,"[0.933797, 0.610375]",1.544172
384,50,5,8.3,2.7,1.6,17.3,22.7,27.027027027027,"[0.947284, 0.936414, 0.887541, 0.860862, 0.764707]",4.396808
384,50,4,6.1,2.6,1.4,16.1,20.9,31.25,[0.801636],0.801636
384,50,4,4.7,1.6,0.9,15.6,18.3,35.7142857142857,"[0.722346, 0.997283]",1.719629
384,50,5,6.2,1,0.6,15.7,17.8,33.3333333333333,"[0.662822, 0.52135, 0.772358, 0.995342, 0.726215]",3.678087
384,50,6,7.7,3,1.7,17.3,23.3,26.3157894736842,[0.992876],0.992876
384,50,5,7.6,7.9,2.8,17.3,29.4,23.2558139534884,[0.999037],0.999037
384,50,6,6.9,3.1,1.3,17.4,23.1,27.027027027027,"[0.823643, 0.980201]",1.803844
384,50,3,5.7,5,2.1,17.3,25.3,28.5714285714286,"[0.728668, 0.770906, 0.744385, 0.676197, 0.675696, 0.667598, 0.63339, 0.601168, 0.579012, 0.552508, 0.511062]",7.14059
384,50,5,6.3,3.2,1.6,17.4,23.7,27.7777777777778,"[0.975708, 0.969843, 0.863653, 0.975844]",3.785048
384,50,6,7.5,3.1,1.9,17.2,23.5,26.3157894736842,"[0.843471, 0.921402, 0.677081, 0.535029, 0.954097]",3.93108
384,50,5,5.5,3.8,1.7,17.3,24.5,27.027027027027,"[0.757143, 0.994647]",1.75179
384,50,5,7.7,2.6,1.6,17.3,22.3,27.7777777777778,"[0.997586, 0.99028]",1.987866
384,50,4,7.4,4.4,2.1,17.3,24.6,27.027027027027,[0.985568],0.985568
384,50,4,8.4,3.5,1.6,16.1,22.6,28.5714285714286,[0.866085],0.866085
384,50,6,7.1,1,0.6,15.8,17.9,31.25,"[0.967252, 0.9993, 0.997353, 0.995624, 0.970523]",4.930052
384,50,3,3.6,5.1,2.3,17.2,25.4,30.3030303030303,"[0.995305, 0.991922]",1.987227
384,50,6,6.6,3.9,2.3,17.6,25.4,25,"[0.806053, 0.999292, 0.998165]",2.80351
384,50,4,6.1,2.9,1.6,17.2,22.9,29.4117647058823,[],0
384,50,6,7,3.5,1.9,17.3,24,26.3157894736842,"[0.998947, 0.99891, 0.974523, 0.910487]",3.882867
384,50,4,4.8,4.7,2.8,17.3,25.2,29.4117647058823,"[0.985777, 0.996284, 0.996265]",2.978326
384,50,5,7.1,2.8,1.7,17.4,22.9,27.7777777777778,"[0.997108, 0.994346, 0.670385, 0.996685]",3.658524
384,50,5,7,2.5,1.8,17,22,28.5714285714286,"[0.989758, 0.986116, 0.652453]",2.628327
384,50,4,6.6,2.7,1.6,17.2,22.4,29.4117647058823,"[0.996342, 0.979288, 0.660653, 0.656204]",3.292487
384,50,5,7,1.8,1.9,16,20,30.3030303030303,"[0.966259, 0.988479, 0.88649]",2.841228
384,50,7,6.3,4,1.6,17.4,24.7,26.3157894736842,"[0.960581, 0.92711, 0.918394]",2.806085
384,50,6,6.7,3,1.7,17.3,23.3,26.3157894736842,[0.824005],0.824005
384,50,5,7.5,4.7,1.2,15.6,23.5,27.027027027027,"[0.907888, 0.994866, 0.992482, 0.989813, 0.837624]",4.722673
384,50,5,6.6,2,1.1,15.5,19.4,31.25,"[0.883051, 0.99915]",1.882201
384,50,5,8.5,1.1,0.7,16.2,18.5,31.25,"[0.967898, 0.962865, 0.999425]",2.930188
384,50,4,8.1,4.4,1.1,15.7,21.9,28.5714285714286,[0.988474],0.988474
384,50,4,6.6,1.1,0.7,16.1,18.4,33.3333333333333,"[0.520773, 0.999214]",1.519987
384,50,5,5.7,3.8,1.8,17.3,24.3,28.5714285714286,"[0.633548, 0.997443]",1.630991
384,50,5,6.2,2.4,1.6,17.2,21.8,29.4117647058823,[0.998743],0.998743
384,50,4,95.9,5.1,2.3,17.4,25.1,7.8125,"[0.774689, 0.804707]",1.579396
384,50,5,7.7,2.4,1.9,17.3,22.3,27.7777777777778,"[0.52396, 0.574957]",1.098917
384,50,5,6.5,3.1,1.7,15.7,21.5,29.4117647058823,"[0.896821, 0.840146, 0.797401, 0.695155, 0.519307, 0.500866, 0.589997]",4.839693
384,50,4,5,0.5,0.5,15.8,17,37.037037037037,[],0
384,50,6,6.5,1.5,0.9,16.3,19.5,30.3030303030303,"[0.999087, 0.997697]",1.996784
384,50,5,6.7,2,1,15.9,19.3,31.25,"[0.978218, 0.94429, 0.941496, 0.703706]",3.56771
384,50,5,5.9,2.5,1.6,17.3,22.1,29.4117647058823,[0.999561],0.999561
384,50,6,6.4,3.5,1.6,17.2,23.6,27.027027027027,"[0.873048, 0.999833]",1.872881
384,50,5,8.2,3,1.4,17.4,23.8,27.027027027027,"[0.897679, 0.99988, 0.817329, 0.582981]",3.297869
384,50,4,6.2,2.8,1.8,17.3,22.8,29.4117647058823,[0.602775],0.602775
384,50,6,5.1,1.2,0.8,16.2,18.9,32.258064516129,[0.999108],0.999108
384,50,7,5.5,4.3,1.6,16.9,24.5,25.6410256410256,"[0.934989, 0.649567, 0.630071, 0.535418, 0.513282, 0.784593]",4.04792
384,50,4,4.4,2.2,1.5,17.4,21.6,32.258064516129,"[0.645438, 0.965932]",1.61137
384,50,4,7.1,3.6,1.7,17,23.9,28.5714285714286,"[0.528634, 0.710943]",1.239577
384,50,5,33.2,0.6,0.4,15.5,16.8,17.8571428571429,"[0.894406, 0.643556, 0.95242, 0.980944, 0.946085, 0.713664]",5.131075
384,50,5,6.2,4,1.5,17.3,24.8,27.027027027027,"[0.999735, 0.98819]",1.987925
384,50,4,4.5,0.9,0.6,15.6,17.5,37.037037037037,"[0.930543, 0.890362, 0.72861]",2.549515
384,50,4,3.5,0.7,0.6,15.9,17.5,38.4615384615385,"[0.772297, 0.554019, 0.53954, 0.662099, 0.620191, 0.534931, 0.502832]",4.185909
384,50,4,4.7,4.8,2.3,17.3,25.3,28.5714285714286,"[0.918455, 0.985804, 0.793181, 0.925962]",3.623402
384,50,5,5.4,2.5,1.5,16,20.6,31.25,"[0.955068, 0.985901, 0.993059, 0.983726, 0.968672, 0.955216]",5.841642
384,50,7,5.7,2.3,1.1,17,21.3,28.5714285714286,"[0.692416, 0.627498, 0.527781, 0.869678]",2.717373
384,50,5,4.9,2.9,1.7,17.4,23.1,29.4117647058823,"[0.997464, 0.908198, 0.902802, 0.998772]",3.807236
384,50,5,7.2,3.3,1.6,15.8,21.8,27.7777777777778,"[0.888602, 0.690644, 0.656798, 0.590928, 0.992382, 0.978569, 0.959513, 0.938877]",6.696313
384,50,5,6.6,1.1,0.7,16.1,18.4,33.3333333333333,"[0.600085, 0.939998, 0.956589]",2.496672
384,50,4,7.4,2.8,1.6,17.2,22.6,28.5714285714286,[0.95282],0.95282
384,50,6,4.8,2.6,1.9,17.6,23.2,28.5714285714286,"[0.570399, 0.999688]",1.570087
384,50,4,5.8,2.5,1.6,17.3,22.2,29.4117647058823,"[0.965174, 0.71808, 0.987441, 0.983109, 0.970059, 0.966049, 0.964671, 0.878755, 0.843236, 0.777224, 0.508913]",9.562711
384,50,5,5.8,3.2,1.6,17.2,23.2,28.5714285714286,"[0.999654, 0.998941, 0.736653, 0.606293, 0.582586]",3.924127
384,50,6,8.1,5,1.6,17.3,25.9,25,[0.855196],0.855196
384,50,7,5.9,2.7,1.6,17.5,23.1,26.3157894736842,"[0.998801, 0.998537, 0.973063, 0.627691, 0.51343]",4.111522
384,50,6,6,3.6,1.4,17.7,24,27.7777777777778,"[0.667174, 0.990773, 0.512547]",2.170494
384,50,7,5.4,3.4,1.3,17.4,23.6,27.027027027027,"[0.964695, 0.989634, 0.999807, 0.715081]",3.669217
384,50,5,5.3,2.8,1.7,17.3,22.7,29.4117647058823,"[0.999423, 0.991884]",1.991307
384,50,8,5.8,3.2,1.7,16.1,22.2,27.7777777777778,"[0.650902, 0.97904, 0.972785, 0.901523]",3.50425
384,50,4,6.3,1.5,0.8,15.7,18.7,33.3333333333333,"[0.615773, 0.993267, 0.892154, 0.99759, 0.994321]",4.493105
384,50,4,5.8,0.8,0.5,15.5,17.2,37.037037037037,[0.997482],0.997482
384,50,8,3.8,0.7,0.5,15.7,17.2,34.4827586206897,"[0.560761, 0.792823, 0.996053]",2.349637
384,50,6,6.3,3.4,1.8,17.2,23.7,27.7777777777778,"[0.983373, 0.85914, 0.847714]",2.690227
384,50,3,4.6,2.5,1.8,17.3,22.4,31.25,"[0.982383, 0.924972, 0.885761, 0.715357, 0.631684, 0.6043, 0.538396]",5.282853
384,50,7,6.5,3.4,1.6,17.3,23.5,26.3157894736842,"[0.999426, 0.851178]",1.850604
384,50,5,7.6,3.1,1.8,17.5,23.4,27.7777777777778,"[0.650682, 0.992131, 0.97414, 0.835033, 0.689621, 0.677929, 0.673405, 0.569803, 0.99798, 0.997157, 0.995384]",9.053265
384,50,4,5.3,3.9,1.8,17.4,24.7,28.5714285714286,"[0.918479, 0.996792, 0.995014, 0.994504]",3.904789
384,50,4,5.2,4.3,1.6,15.4,21.8,31.25,"[0.924847, 0.999091, 0.993047, 0.988065, 0.533762]",4.438812
384,50,3,4.9,0.8,0.5,15.4,17.1,38.4615384615385,"[0.841611, 0.997977]",1.839588
384,50,4,6.8,1.1,0.6,15.8,18.2,33.3333333333333,[],0
384,50,4,5.6,2.6,1.7,17.2,22.4,31.25,"[0.578947, 0.928803]",1.50775
384,50,4,4.5,2.2,1.6,16,20.5,34.4827586206897,"[0.939906, 0.999242, 0.960792, 0.566663]",3.466603
384,50,5,7.3,1.9,0.9,16.9,20.7,29.4117647058823,[0.947317],0.947317
384,50,3,5.1,1.6,1.7,17.2,20.9,33.3333333333333,"[0.880281, 0.999714]",1.879995
384,50,4,7.2,2.8,1.6,17.6,22.8,28.5714285714286,[0.981981],0.981981
384,50,6,6.5,3.3,1.6,17.2,23.5,27.027027027027,"[0.987188, 0.873277, 0.99925, 0.970785]",3.8305
384,50,5,8.4,4.9,1.7,17.3,25.6,25.6410256410256,[0.997543],0.997543
384,50,4,6.2,4.1,1.6,17.3,24.8,27.7777777777778,"[0.996272, 0.98451, 0.953564, 0.842893, 0.834607, 0.992305]",5.604151
384,50,5,5.3,4.5,1.9,17.3,24.7,27.027027027027,"[0.926244, 0.995953, 0.978796, 0.965412, 0.953309, 0.508296]",5.32801
384,50,3,6,2.6,1.6,16,21,33.3333333333333,"[0.921341, 0.9982, 0.55637]",2.475911
384,50,4,7.5,1.2,0.7,16,18.5,33.3333333333333,"[0.783947, 0.999255, 0.994334, 0.991797, 0.986519, 0.881059, 0.818057]",6.454968
384,50,5,7.7,3.1,1.8,17.2,23.3,27.7777777777778,[0.985698],0.985698
384,50,5,6.8,4.2,1.2,15.5,22.2,28.5714285714286,"[0.980103, 0.999854]",1.979957
384,50,3,6.9,1.3,0.7,15.8,18.1,35.7142857142857,"[0.980129, 0.940146, 0.991062]",2.911337
384,50,4,7.2,3.3,2,17.3,23.8,26.3157894736842,"[0.895744, 0.99471]",1.890454
384,50,4,8.5,3.8,1.8,17.4,24.5,26.3157894736842,[0.984122],0.984122
384,50,6,5.3,3.1,1.7,15.8,21.7,29.4117647058823,"[0.992872, 0.593008, 0.587295]",2.173175
384,50,3,4.8,0.9,0.5,15.5,17.2,37.037037037037,"[0.988195, 0.78935, 0.999814, 0.98171, 0.929345]",4.688414
384,50,4,7,2.6,1.1,17.1,22,29.4117647058823,[],0
384,50,5,6.6,2.9,1.8,15.9,21.4,29.4117647058823,"[0.54555, 0.808079, 0.589706, 0.787543]",2.730878
384,50,4,5.8,1.1,0.8,15.9,18.2,35.7142857142857,"[0.997828, 0.995404, 0.991559, 0.975895, 0.908082, 0.866571, 0.709292, 0.52644]",6.971071
384,50,4,7.5,3.2,1.7,17.3,23.5,27.7777777777778,"[0.893378, 0.568025, 0.992362, 0.991066, 0.984512]",4.429343
384,50,5,6.6,3.3,1.5,17.2,22.4,27.7777777777778,"[0.996239, 0.999339]",1.995578
384,50,5,7.6,2.5,1.8,17.2,22.4,27.7777777777778,"[0.819805, 0.983523, 0.98321]",2.786538
384,50,4,6.2,2.3,1.2,17.4,21.8,31.25,[0.999321],0.999321
384,50,5,5.7,5.7,2.4,17.3,26.3,27.027027027027,"[0.997289, 0.872028, 0.715551]",2.584868
384,50,5,5.4,5.2,0.5,15.5,22.6,30.3030303030303,"[0.904564, 0.670904]",1.575468
384,50,5,8.8,2,1,16.4,20.2,28.5714285714286,"[0.997423, 0.996011, 0.914315]",2.907749
384,50,7,6.5,4,1.5,17.4,24.5,25.6410256410256,"[0.995653, 0.783507]",1.77916
384,50,4,6.8,3.5,1.6,15.7,22.2,29.4117647058823,"[0.942044, 0.676264, 0.606979, 0.558539, 0.533685, 0.999478, 0.977947]",5.294936
384,50,4,5.5,1.4,1,16.6,19.5,34.4827586206897,"[0.993817, 0.999776]",1.993593
384,50,3,4.2,4.2,1.6,15.5,21.8,34.4827586206897,[0.760319],0.760319
384,50,3,5.2,1.2,0.6,15.6,17.8,38.4615384615385,[0.938501],0.938501
384,50,6,5,1.7,1.2,17.5,21,30.3030303030303,"[0.997755, 0.982077]",1.979832
384,50,4,7.5,3.8,1.6,17.3,24.5,26.3157894736842,"[0.981064, 0.626365, 0.99932, 0.988845]",3.595594
384,50,5,5.8,3.3,1.6,16.1,22.2,28.5714285714286,"[0.938472, 0.99449]",1.932962
384,50,4,9.5,1,0.7,16.2,18.5,30.3030303030303,[0.983757],0.983757
384,50,4,5,4.6,2.1,17.3,25,29.4117647058823,[0.984868],0.984868
384,50,4,6.4,4.6,2,17.3,24.6,28.5714285714286,"[0.750632, 0.997598]",1.74823
384,50,3,5.6,2.7,1.4,17.3,22.4,32.258064516129,[],0
384,50,4,7.4,4.7,2.1,17.2,24.6,26.3157894736842,"[0.920807, 0.893602, 0.6759, 0.576738]",3.067047
384,50,3,8.2,2.7,1.7,17.3,22.8,29.4117647058823,"[0.937962, 0.84124, 0.797759, 0.791628, 0.746112, 0.727659, 0.703732, 0.657721, 0.575173, 0.54097]",7.319956
384,50,3,5.3,4.5,2.4,17.2,24.7,29.4117647058823,"[0.996201, 0.999801]",1.996002
384,50,5,6.7,2.6,1.6,17.2,22.3,29.4117647058823,[0.748724],0.748724
384,50,5,5.4,3.3,1.6,15.5,21.6,30.3030303030303,[0.977463],0.977463
384,50,5,6.8,1.6,1,16.9,20.2,30.3030303030303,"[0.997851, 0.998033]",1.995884
384,50,4,6.1,2.4,1.4,16,20.9,31.25,"[0.986712, 0.998556]",1.985268
384,50,5,7.9,1.2,0.8,15.6,18.1,31.25,"[0.710508, 0.552662, 0.51422, 0.998386, 0.994931, 0.834131, 0.686407, 0.521715, 0.579749, 0.695999, 0.971214, 0.901258]",8.96118
384,50,4,4.1,1.1,0.9,16.3,18.9,32.258064516129,"[0.555246, 0.525952, 0.990146, 0.989038, 0.939315]",3.999697
384,50,7,5.6,3.3,1.6,17.3,23.4,27.027027027027,"[0.998896, 0.987894, 0.859939]",2.846729
384,50,3,6,2.9,1.6,17.2,23,30.3030303030303,"[0.989969, 0.972595, 0.62115, 0.837125, 0.653403]",4.074242
384,50,4,4.5,2.9,1.6,15.9,21.5,33.3333333333333,[0.998946],0.998946
384,50,6,5.7,0.8,0.5,15.6,17.3,33.3333333333333,[0.982659],0.982659
384,50,7,6.2,3.8,1.8,17.4,24.8,25.6410256410256,"[0.996054, 0.991187]",1.987241
384,50,4,6.4,2.5,1.5,15.8,20.6,32.258064516129,"[0.999393, 0.998109]",1.997502
384,50,6,5.5,1.4,0.7,15.7,18.5,32.258064516129,"[0.993164, 0.997891, 0.757457]",2.748512
384,50,6,5.7,3.7,1.6,15.6,22.3,28.5714285714286,[0.999069],0.999069
384,50,3,5,1.4,0.7,15.6,18,37.037037037037,"[0.999801, 0.99967, 0.99864, 0.51725, 0.504857, 0.502253]",4.522471
384,50,6,5.9,5,1.6,17.3,26.1,26.3157894736842,"[0.904426, 0.965921, 0.94071, 0.928409, 0.848473, 0.80296, 0.669827, 0.589681, 0.587343, 0.562198, 0.512962]",8.31291
384,50,6,7.4,3.1,1.8,17.3,23.6,26.3157894736842,"[0.99905, 0.984176]",1.983226
384,50,5,4.9,2.4,1.8,16.1,21.1,31.25,"[0.995249, 0.994701, 0.990386, 0.973902, 0.730606, 0.631245, 0.571659]",5.887748
384,50,4,7.1,0.9,0.7,15.9,17.9,33.3333333333333,"[0.74137, 0.973469]",1.714839
384,50,5,6.7,6.6,3.3,17.2,28.3,23.8095238095238,"[0.807826, 0.936607]",1.744433
384,50,5,5.6,4.5,1.9,17.2,24.4,28.5714285714286,"[0.974645, 0.969202, 0.965833, 0.914275]",3.823955
384,50,5,7.6,4.4,1.9,17.3,25.4,26.3157894736842,"[0.556992, 0.890903, 0.99912, 0.99537]",3.442385
384,50,6,6.4,3.2,1.8,17.4,23.6,27.027027027027,"[0.943042, 0.767211, 0.749028, 0.665274, 0.618593, 0.594352, 0.589539, 0.985161, 0.852388, 0.50751]",7.272098
384,50,3,6.9,4.8,2.3,17.2,25.1,27.7777777777778,"[0.603116, 0.996549, 0.991469, 0.991269]",3.582403
384,50,4,6.6,3.3,1.8,17.3,23.4,29.4117647058823,"[0.988825, 0.997871]",1.986696
384,50,5,5.6,3.1,1.4,15.8,21.4,30.3030303030303,"[0.806853, 0.913615]",1.720468
384,50,4,6.6,1,0.8,16.2,18.4,33.3333333333333,[0.921919],0.921919
384,50,7,6.1,1.8,0.9,15.6,18.9,30.3030303030303,[0.539489],0.539489
384,50,4,5.9,2.6,1.3,17.2,22.1,31.25,"[0.605635, 0.933876, 0.9977]",2.537211
384,50,6,6,4.1,1.8,17.3,25,26.3157894736842,"[0.715724, 0.660156, 0.99825, 0.512706, 0.993403, 0.981409, 0.940123]",5.801771
384,50,4,31.7,3.1,1.8,17.4,23.3,16.6666666666667,[0.997351],0.997351
384,50,4,6.1,3.4,1.9,17.3,23.9,28.5714285714286,"[0.980781, 0.944771, 0.586859]",2.512411
384,50,5,9.6,4.6,1.5,17.6,25.4,24.390243902439,[0.950374],0.950374
384,50,5,7.6,2.5,1.8,17.3,22.4,28.5714285714286,[],0
384,50,6,4.6,3,1.5,15.9,21.4,30.3030303030303,"[0.779271, 0.684483, 0.9295, 0.893796]",3.28705
384,50,4,6.9,3.7,1.8,15.4,22.1,28.5714285714286,[0.666772],0.666772
384,50,5,8.5,1.1,0.7,16,18.5,30.3030303030303,[0.998803],0.998803
384,50,3,4.7,4.5,2.1,20,27.3,27.7777777777778,[0.998471],0.998471
384,50,6,6.3,2.6,1.7,17.4,22.7,28.5714285714286,"[0.983312, 0.872728, 0.656882, 0.868779, 0.859488, 0.654659, 0.999641, 0.999511, 0.998688, 0.998227, 0.99773, 0.919913]",10.809558
384,50,3,6.3,2.9,1.6,17.3,22.7,30.3030303030303,"[0.992669, 0.727284, 0.530821]",2.250774
384,50,4,6.7,3.1,1.7,18.3,24.3,27.7777777777778,[0.997928],0.997928
384,50,5,7.8,2.3,1.6,17.4,22.2,27.7777777777778,"[0.849976, 0.653084]",1.50306
384,50,4,6.4,5.4,2.4,17.4,25.6,27.7777777777778,[0.877622],0.877622
384,50,5,5.6,2.9,1.8,17.5,23.4,27.7777777777778,"[0.973826, 0.880607]",1.854433
384,50,3,5.7,2.5,1.7,17.4,22.3,31.25,[0.996726],0.996726
384,50,4,6.4,2.5,1.6,17.3,22.6,27.027027027027,"[0.766825, 0.518974]",1.285799
384,50,6,4.8,2.9,1.6,17.5,23.2,28.5714285714286,"[0.513201, 0.997101]",1.510302
384,50,5,5.5,2.9,1.8,15.8,21.5,30.3030303030303,"[0.997639, 0.836037]",1.833676
384,50,4,6.7,1.3,0.7,15.9,18.3,33.3333333333333,"[0.533142, 0.693245, 0.654639, 0.618951, 0.583156, 0.548289]",3.631422
384,50,4,4.3,1.7,1.4,16.1,19.7,34.4827586206897,[0.998177],0.998177
384,50,7,5.2,1.2,0.7,16.3,18.8,30.3030303030303,[0.619809],0.619809
384,50,4,5,3.3,2.2,15.7,22,28.5714285714286,"[0.996797, 0.949431, 0.938791, 0.798788, 0.764861]",4.448668
384,50,5,6.8,1,0.7,15.9,18.2,33.3333333333333,[0.997667],0.997667
384,50,8,6.2,3.4,1.9,17.2,23.8,25.6410256410256,"[0.996274, 0.990004, 0.928768, 0.93206, 0.930037, 0.789317, 0.563723, 0.522616]",6.652799
384,50,6,7.6,3.6,1.6,17.1,23.4,26.3157894736842,[0.942917],0.942917
384,50,5,6,4.1,1.8,17.3,25,27.7777777777778,"[0.976856, 0.97289, 0.843328, 0.773715, 0.664405, 0.98638, 0.984298, 0.936219]",7.138091
384,50,5,5.3,2.9,1.6,17.2,22.7,29.4117647058823,"[0.965548, 0.850882]",1.81643
384,50,4,5.4,4.3,0.9,15.7,21.6,32.258064516129,"[0.996063, 0.993095, 0.982324, 0.973129, 0.971862, 0.883656, 0.871422, 0.768554, 0.59206, 0.505894]",8.538059
384,50,4,5.6,0.7,0.5,15.8,17.4,35.7142857142857,"[0.718093, 0.538033, 0.998289, 0.997099]",3.251514
384,75,7,5.3,1.1,0.8,16.3,18.7,28.5714285714286,"[0.556648, 0.992689]",1.549337
